transaction_id,customer_id,merchant_id,timestamp,hour,day,weekday,is_weekend,is_night,customer_segment,avg_spend_profile,home_lat,home_lon,past_fraud_history,credit_score,account_age_days,merchant_category,merchant_risk_score,merchant_lat,merchant_lon,transaction_amount,txn_lat,txn_lon,distance_from_home_km,is_foreign,high_risk_country,device_type,channel,is_new_device,vpn_detected,tor_detected,device_id,transaction_velocity_1h,transaction_velocity_24h,transaction_velocity_7d,seconds_since_last_txn,avg_amount_30d,amount_deviation_ratio,merchant_ring_id,shared_device_count,customer_merchant_txn_count,label,fraud_type,financial_loss
TXN00176033,11493,1198,28:57.6,18,105,1,0,0,premium,93.7411674,31.52523638,25.47209577,0,472,622,grocery,0.179834411,29.67164454,27.08843676,108.75,34.61961741,25.40646562,343.53,1,0,mobile_ios,atm,0,0,0,23f3ef6e227d,1,4,14,133866.2291,92.93875587,1.1577,0,1,2,0,legit,0.0
TXN00012620,5811,1373,31:24.2,12,8,2,0,0,new,132.6368342,26.27612557,35.8912928,0,595,3168,retail,0.109892544,24.09647024,29.17138888,102.13,25.60823415,32.40093171,355.22,1,0,desktop_chrome,in_app,0,0,0,952e0b3d3354,4,3,21,575398.2499,131.3221282,0.7718,-1,0,6,0,legit,0.0
TXN00142167,6164,808,15:19.5,16,85,2,0,0,premium,88.28443407,22.72248263,29.29161845,0,645,603,retail,0.068699539,33.92741951,34.70052624,158.28,23.98256631,32.74622848,380.35,1,0,mobile_android,online,0,0,0,42d45f7c5a14,1,3,18,1757262.132,86.3918586,1.8112,-1,2,3,0,legit,0.0
TXN00134795,3843,1049,28:16.9,5,81,5,1,1,dormant,247.758444,27.1682522,32.77110494,0,736,1074,electronics,0.256736441,29.21413241,24.84936789,170.81,28.70154573,35.92503195,354.93,1,0,mobile_ios,pos,0,0,0,6d4428c0970e,0,3,20,2458236.57,207.5044366,0.8192,-1,0,1,0,legit,0.0
TXN00056780,3208,845,16:40.6,21,34,0,0,0,regular,748.7450754,31.33951887,32.98932483,0,715,1467,grocery,0.084011617,34.16653583,32.9770645,957.02,30.18769686,37.72790512,467.08,1,0,desktop_chrome,online,0,0,0,00164c1c7c9b,0,4,24,556371.9343,730.4046897,1.3085,-1,0,3,0,legit,0.0
TXN00102042,12963,1628,38:59.0,17,61,6,1,0,regular,241.4775653,24.37361796,27.19005567,2,590,1563,travel,0.260845713,21.63330245,33.8290754,180.67,25.53629505,28.60910605,192.98,0,0,mobile_ios,online,0,0,0,4594b88fb0ce,1,2,16,76523.08935,270.7059633,0.6649,-1,1,2,0,legit,0.0
TXN00067444,6829,1587,46:24.7,4,41,0,0,1,regular,356.5915986,24.8500273,26.21583018,0,766,1348,food,0.05366893,26.42719708,36.90168328,241.42,26.06335993,28.09222307,232.07,0,0,mobile_ios,online,0,0,0,34824bd0287b,3,3,19,1150249.65,351.301172,0.6853,-1,1,1,0,legit,0.0
TXN00191733,3088,1127,06:06.4,1,115,4,0,1,new,1028.59025,30.26060878,31.12803663,0,805,134,retail,0.110473053,22.71180378,30.33862519,384.64,31.90496443,32.54407922,227.48,0,0,tablet_android,online,0,1,0,bc69219931f5,2,1,25,88602.61778,1019.548451,0.3769,-1,1,0,0,legit,0.0
TXN00099899,9120,1992,37:24.0,11,60,5,1,0,regular,68.46989009,31.70139643,28.7338467,0,537,2999,food,0.102144624,23.32274001,34.01664742,40.12,29.19942904,30.72857053,335.58,1,0,desktop_chrome,pos,0,0,0,4f6afee05e30,1,5,16,46202.40441,66.06644905,0.5982,-1,0,4,0,legit,0.0
TXN00020264,11915,1167,46:27.2,3,13,0,0,1,premium,145.401229,25.748267,27.45617461,0,536,408,luxury,0.36340328,20.07977311,24.58213838,110.0,25.18007166,28.9250639,159.83,0,0,desktop_chrome,pos,0,0,0,cedf475708d5,2,6,10,158512.3932,134.6240834,0.8111,-1,0,2,0,legit,0.0
TXN00151892,9764,657,05:04.8,9,91,1,0,0,regular,247.8434375,29.41778537,34.27179046,0,817,2030,gambling,0.578925204,20.39070715,34.88198523,95.72,26.10670619,38.20824978,529.09,1,0,desktop_firefox,online,0,0,0,dd0e4e67fa9b,1,6,15,127214.3453,293.0218146,0.3256,-1,0,4,0,legit,0.0
TXN00196369,10237,804,06:48.7,20,117,6,1,0,premium,163.7705427,25.6389273,27.71084754,1,815,3003,travel,0.226390926,30.0785012,37.61809712,193.33,28.11240851,32.2395854,529.87,1,0,mobile_ios,online,0,0,0,ebf310970ad5,0,7,14,116997.4354,133.0287181,1.4425,-1,0,2,0,legit,0.0
TXN00162053,12827,1894,15:44.5,11,97,0,0,0,dormant,699.0614369,27.45077826,27.73147179,0,713,2626,gambling,0.458876739,24.05534825,30.48669294,535.62,23.7633354,24.18281234,538.25,1,0,mobile_android,atm,0,0,0,8d5409e9d309,4,5,14,577334.1172,660.5183612,0.8097,-1,0,2,0,legit,0.0
TXN00000888,12831,1415,26:35.5,12,1,2,0,0,new,123.1399118,25.67049673,34.41588287,1,709,1240,grocery,0.091723324,28.19086906,33.58761357,303.83,28.06392765,33.88825449,270.86,0,0,mobile_ios,pos,0,0,0,0ac997bbaa2c,0,4,19,215442.18,104.2322869,2.8872,-1,0,3,0,legit,0.0
TXN00147628,12354,1673,43:48.1,21,88,5,1,0,new,323.7406277,29.92091146,35.04295211,0,614,2572,travel,0.298539576,33.59786019,32.52521143,930.73,31.86123064,33.47251389,263.08,0,0,mobile_ios,pos,0,0,0,f21a22d1441e,0,7,16,471300.3012,331.845476,2.7963,9,0,0,0,legit,0.0
TXN00173739,1418,1090,20:30.8,10,104,0,0,0,regular,204.3211434,26.08766286,33.8049625,0,661,3880,retail,0.091790537,30.81458376,35.84231433,251.6,24.52532868,31.94877406,253.61,0,0,mobile_ios,in_app,0,0,0,9494836b181f,0,3,20,3056200.662,164.1828971,1.5232,-1,0,5,0,legit,0.0
TXN00084289,9357,1473,57:13.7,6,51,3,0,0,regular,300.2910369,29.94244318,29.11041142,0,610,803,travel,0.296610259,20.80710545,33.98188711,547.02,31.62954106,26.73257686,295.6,0,0,mobile_ios,online,0,0,0,e6f853eb5c23,2,5,16,471118.3053,353.1420994,1.5446,-1,0,9,0,legit,0.0
TXN00096534,1726,1333,13:00.9,12,58,3,0,0,premium,262.3303281,30.8750719,35.18953671,0,700,544,retail,0.181930349,28.17955094,28.7232409,163.63,32.17379327,35.66438976,151.09,0,0,desktop_chrome,pos,0,0,0,9571ff068480,2,6,21,190929.3297,211.2875592,0.7708,-1,0,1,0,legit,0.0
TXN00171827,11033,1080,31:38.7,7,103,6,1,0,new,56.01108978,27.95960635,27.36051862,0,601,1664,grocery,0.050012088,24.81402321,27.29106367,36.21,25.95344179,24.72416288,341.17,1,0,mobile_ios,in_app,0,1,0,f17f6174d532,2,8,17,127790.8407,55.69115356,0.6387,-1,0,4,0,legit,0.0
TXN00158675,2626,1132,05:29.5,10,95,5,1,0,regular,177.4273374,28.30778537,29.8130534,0,726,915,electronics,0.31169753,28.90063934,35.83328966,69.71,28.67528254,28.9641537,92.45,0,0,tablet_android,pos,0,0,0,f6d2840969ee,2,4,17,99999.0,159.3748324,0.4347,-1,0,7,0,legit,0.0
TXN00184765,9747,1956,54:28.9,23,110,6,1,0,premium,1109.279693,25.37295029,32.37242823,0,644,1602,electronics,0.264219696,24.56364233,26.57663157,936.98,25.66051233,30.8096756,159.95,0,0,tablet_ios,online,1,0,0,0f3367f55a22,6,0,24,994145.3585,1140.987183,0.8205,-1,0,3,0,legit,0.0
TXN00033273,7908,735,04:19.7,21,20,0,0,0,new,226.0760993,24.31256856,26.21902549,0,658,2505,luxury,0.304398228,27.20867927,30.83648351,210.15,23.68810145,26.74718032,87.52,0,0,mobile_android,online,0,0,0,4134abd0d757,2,2,16,620885.644,240.399591,0.8705,-1,0,1,0,legit,0.0
TXN00164865,8785,518,58:19.8,3,99,2,0,1,regular,794.375329,25.24987164,30.15948541,0,660,3097,grocery,0.136000879,24.3465728,37.23070763,856.72,28.48654429,28.87815607,381.61,1,1,desktop_chrome,online,0,1,0,bde8d69aa34c,1,6,16,386360.9714,808.5013879,1.0583,-1,0,4,0,legit,0.0
TXN00075746,4940,917,47:45.7,4,46,5,1,1,new,88.83016892,24.20682188,31.2621952,0,778,3987,electronics,0.337962836,24.05351833,26.06010279,62.94,23.24480996,30.59850315,126.16,0,0,desktop_chrome,pos,0,0,0,8b55cbe97d69,1,2,18,2175959.656,71.78120965,0.8648,-1,0,2,0,legit,0.0
TXN00158963,2773,1397,19:27.5,14,95,5,1,0,dormant,762.713085,24.98042696,31.53360984,0,645,3098,travel,0.241663351,30.95982647,26.45797281,870.74,25.51342021,30.54447769,115.78,0,0,tablet_android,in_app,0,0,0,3751a14e24e5,0,6,17,1251650.053,818.8947361,1.062,-1,0,3,0,legit,0.0
TXN00157390,2560,1952,43:40.0,15,94,4,0,0,regular,59.01997192,31.67356335,33.12723313,0,640,2277,grocery,0.039334416,26.92774702,26.88359322,133.43,32.39932823,31.85672621,144.55,0,0,tablet_ios,in_app,0,0,0,306c47db7174,0,1,12,414277.4875,48.31825097,2.7055,-1,0,2,0,legit,0.0
TXN00014771,6277,975,40:59.2,19,9,3,0,0,regular,284.5059616,24.6985174,32.09664452,1,506,2304,retail,0.155956678,29.94001777,33.04356764,161.94,26.10115545,34.21013253,263.95,0,1,mobile_ios,online,0,0,0,339d7891184c,1,10,19,59750.38151,303.3967689,0.532,-1,0,2,0,legit,0.0
TXN00153769,7512,1254,30:59.5,11,92,2,0,0,new,201.2730137,27.0117873,36.22341634,0,779,2792,retail,0.172641468,27.88356938,24.29539923,130.81,29.36776918,33.55477444,371.53,1,0,mobile_android,pos,0,0,0,cd66942ab4f3,0,2,14,964721.0413,200.3531883,0.6497,-1,1,1,0,legit,0.0
TXN00013221,1841,1343,48:48.0,20,8,2,0,0,regular,296.240259,27.40437934,26.81624136,0,658,2414,retail,0.051748946,29.7856613,24.92211091,278.4,26.72399078,24.69754559,222.02,0,1,desktop_chrome,pos,0,0,0,f5ab77dc6066,2,4,17,474393.6833,259.2617217,1.0697,-1,0,2,0,legit,0.0
TXN00020205,1369,1056,02:43.4,3,13,0,0,1,premium,298.1212133,31.72316429,36.86064832,0,799,3665,travel,0.292821864,31.21232115,30.58088016,379.23,32.02724982,37.58986914,76.68,0,0,desktop_firefox,atm,1,0,0,8c5ddeb74b2c,1,1,23,99999.0,318.6622019,1.1863,-1,0,0,0,legit,0.0
TXN00093893,1501,1022,06:53.4,23,56,1,0,0,regular,78.23599824,30.42015169,32.8732116,0,488,3719,gambling,0.588778024,23.01148457,33.91692394,65.61,30.70188875,32.62943941,39.02,0,0,desktop_firefox,pos,0,0,0,4c0837edc3d8,1,5,22,561358.1722,80.22680527,0.8077,-1,1,6,0,legit,0.0
TXN00086456,9644,1891,17:31.6,14,52,4,0,0,regular,354.6029762,28.28166003,26.26243118,0,538,784,food,0.183832784,25.29227447,32.21207853,142.86,27.5106748,30.9139024,462.66,1,0,mobile_android,pos,0,0,0,75c0b50d0ee5,1,4,19,601100.5014,358.3902763,0.3975,-1,1,4,0,legit,0.0
TXN00066706,9691,652,32:40.0,18,40,6,1,0,regular,255.8627261,24.96264403,34.25211909,0,722,3741,food,0.120300972,33.89083494,26.483801,156.9,25.14634218,34.49980987,32.2,0,0,mobile_android,online,0,0,0,6f9ea7c292f8,0,4,15,500645.7922,264.1378873,0.5918,-1,0,2,0,legit,0.0
TXN00094363,3252,584,20:46.9,5,57,2,0,1,regular,1106.179501,27.0423927,26.38776688,0,743,2389,food,0.055337803,26.03146727,30.33875914,531.14,31.34595367,25.98939601,479.32,1,0,mobile_ios,online,0,0,0,a08178085b40,3,7,9,521901.6325,1126.903763,0.4709,-1,0,5,0,legit,0.0
TXN00194862,6524,1851,16:49.1,22,116,5,1,0,regular,198.107367,30.63076627,26.3737251,0,687,336,electronics,0.337371116,30.70876935,34.34017936,135.38,29.94048253,27.19073292,109.36,0,0,mobile_ios,atm,0,0,0,16797dc03aa5,0,6,16,52781.9975,175.8216731,0.7656,-1,0,4,0,legit,0.0
TXN00088045,12421,1174,34:39.6,12,53,5,1,0,regular,527.2949152,31.53555932,34.23801663,0,752,609,grocery,0.12730155,25.16527079,33.29668487,232.17,34.42421042,35.3050991,336.16,1,0,mobile_android,in_app,0,0,0,5705be5b421e,1,4,21,51505.51367,621.8208461,0.3728,-1,0,2,0,legit,0.0
TXN00138616,2711,1614,43:32.8,12,83,0,0,0,premium,226.5934643,30.84076531,36.79299619,0,795,388,grocery,0.173610138,34.16784416,25.7895131,462.06,31.51136003,39.28817116,249.18,0,0,mobile_ios,online,0,0,0,f7993b077f6f,3,6,16,1768022.927,270.7356618,1.7004,-1,0,3,0,legit,0.0
TXN00013940,8430,1395,12:18.5,7,9,3,0,0,regular,89.40771704,30.04854095,30.95019421,0,624,750,gambling,0.529492091,20.18643589,35.51208738,153.45,27.54036738,29.60465976,306.96,1,0,mobile_ios,in_app,0,0,0,c6e9eac6e45e,1,1,14,99999.0,82.19194965,1.8445,-1,0,5,0,legit,0.0
TXN00003932,12281,1693,08:26.3,8,3,4,0,0,regular,390.3116219,25.1090263,34.43262244,0,690,336,grocery,0.175854867,25.12673094,37.35133098,201.06,24.92063443,34.72043,35.69,0,0,mobile_android,pos,0,0,0,3869395ce941,3,4,27,114825.1979,342.7477862,0.5849,-1,0,2,0,legit,0.0
TXN00117025,5681,1228,33:50.1,14,70,1,0,0,regular,42.88360693,25.5990089,25.14163208,0,612,2325,retail,0.079453556,33.23328893,34.84543924,28.33,29.76388136,26.24576996,475.33,1,0,mobile_ios,in_app,0,0,0,45ed712b56be,3,6,19,804934.4001,46.54595149,0.5958,-1,1,2,0,legit,0.0
TXN00145587,4331,1394,58:05.9,16,87,4,0,0,new,286.4008667,23.93103761,29.86424511,0,543,3923,retail,0.117770231,33.72753022,29.5967211,89.55,25.72454804,29.55658537,201.51,0,0,mobile_ios,online,0,0,0,5288fc9c1262,1,2,17,902681.454,306.6362759,0.2911,5,1,3,0,legit,0.0
TXN00196691,11614,1533,38:31.5,0,118,0,0,1,regular,251.0912876,23.54782718,30.94042174,0,563,2027,luxury,0.278721196,33.61850145,35.48988745,135.08,22.17073987,34.2255789,367.58,1,0,mobile_android,in_app,0,0,0,492b983e0dd7,1,0,10,2356338.467,282.3186945,0.4768,-1,0,4,0,legit,0.0
TXN00105217,6756,1289,46:01.5,14,63,1,0,0,regular,415.2497694,24.76543628,33.88169399,0,603,422,luxury,0.282387951,21.31793103,35.59625595,498.11,24.50661213,34.36961474,56.96,0,0,desktop_firefox,pos,0,0,0,7.61938E+11,0,3,15,641222.5198,404.8549032,1.2273,-1,0,4,0,legit,0.0
TXN00024407,11603,504,40:13.8,14,15,2,0,0,dormant,249.7940361,25.62836182,30.95115186,0,546,3175,travel,0.218217573,21.53133009,33.02044193,308.45,26.2897687,29.80741352,135.99,0,0,mobile_android,online,0,0,0,ea1ab85b4f9a,3,6,22,1148680.97,258.2967472,1.1896,-1,0,4,0,legit,0.0
TXN00043200,11621,1347,45:15.6,19,26,6,1,0,regular,228.9543434,23.1647915,27.76122788,0,619,2737,grocery,0.137104938,29.67154847,33.06662172,416.4,22.96181125,28.26567209,56.19,0,0,mobile_ios,online,0,1,0,eccfaa71c59d,1,5,21,536451.0769,254.8967011,1.6272,-1,0,2,0,legit,0.0
TXN00107415,8898,726,42:06.1,22,64,2,0,0,regular,453.4402729,29.50211373,35.60097455,0,623,2876,food,0.110071831,22.62363387,30.83724014,358.31,28.01409207,35.08060107,172.65,0,0,mobile_android,online,0,0,0,dbf475f804d2,3,3,14,631863.2757,467.6433255,0.7646,-1,0,3,0,legit,0.0
TXN00183772,5064,968,00:47.3,10,110,6,1,0,new,66.62892289,23.97547053,27.99486328,1,600,1860,electronics,0.300578789,34.1604796,34.94051505,50.71,25.66624821,28.36772041,191.45,0,0,mobile_android,in_app,0,0,0,c21557e792c9,1,2,18,660010.132,63.11918229,0.7909,-1,0,1,0,legit,0.0
TXN00012834,9861,955,43:13.7,15,8,2,0,0,new,179.1117984,25.51757567,35.64178994,0,606,3328,grocery,0.163464117,34.24489801,32.45837887,68.6,27.20089721,34.98610779,198.06,0,0,mobile_ios,pos,0,0,0,1ce32521c1d0,1,6,23,772616.6058,167.8749527,0.4062,-1,0,5,0,legit,0.0
TXN00099303,8538,1435,24:54.8,3,60,5,1,1,regular,75.76863414,31.92458428,26.32685261,0,592,1761,electronics,0.251539859,29.14111899,35.56309799,71.51,29.34002424,30.31257931,472.55,1,0,mobile_android,pos,0,0,0,68f935cb107e,2,2,27,2187774.031,80.69684116,0.8753,-1,0,3,0,legit,0.0
TXN00085513,9170,658,12:38.3,0,52,4,0,1,new,341.8970023,23.65229781,28.72289466,0,760,779,electronics,0.302269496,21.35870601,25.28789891,454.73,23.57703971,27.40219151,134.54,0,0,desktop_chrome,pos,0,0,0,54353b56f2eb,1,4,16,371513.643,347.3630096,1.3053,-1,0,1,0,legit,0.0
TXN00057382,2195,1168,15:31.9,5,35,1,0,1,new,28.8150115,25.06448896,33.12356377,0,496,2005,grocery,0.064750325,20.85689666,36.58955382,20.15,22.65360008,33.51568467,270.5,0,0,tablet_ios,in_app,0,0,0,2123df374191,2,4,14,483029.1257,29.44854507,0.6618,-1,1,3,0,legit,0.0
TXN00097161,11431,1551,05:21.8,21,58,3,0,0,premium,114.9998306,22.3387415,25.25655613,1,615,703,crypto,0.505419059,23.80688075,29.41789588,71.29,26.04138082,26.78061859,439.77,1,0,desktop_chrome,online,0,0,0,0cf175aa372e,0,4,18,436617.6183,137.2509091,0.5157,-1,0,4,0,legit,0.0
TXN00067313,5255,603,04:42.0,3,41,0,0,1,regular,701.9270126,25.70007544,33.02305468,0,713,1120,travel,0.206374768,25.17230223,26.33745013,668.15,26.26211725,31.87885287,130.34,0,0,mobile_ios,online,0,0,0,73fb818801da,2,5,22,129660.6114,589.1232412,1.1322,-1,0,2,0,legit,0.0
